MINISTERIO DE DEFENSA NACIONAL,Unnamed Column,Unnamed Column 1,Unnamed Column 2,Unnamed Column 3,Unnamed Column 4,Unnamed Column 5,Unnamed Column 6,Unnamed Column 7,Unnamed Column 8,Unnamed Column 9,Unnamed Column 10,Unnamed Column 11,Unnamed Column 12,Unnamed Column 13,Unnamed Column 14,Unnamed Column 15,Unnamed Column 16,Unnamed Column 17,Unnamed Column 18
04/04/2019 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Jueves,10:48:00,INV. PUENTE NARIÑO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,68001000,1
04/04/2019 12:00:00 AM,VALLE,CALI (CT),Jueves,6:40:00,LILI E17,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
04/04/2019 12:00:00 AM,VALLE,CARTAGO,Jueves,19:57:00,URB CIUDADELA DE PAZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,62,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76147000,1
05/04/2019 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,20:00:00,VDA. GUASIMALITO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5088000,1
05/04/2019 12:00:00 AM,ANTIOQUIA,CAREPA,Viernes,6:00:00,EL SILENCIO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5147000,1
05/04/2019 12:00:00 AM,ANTIOQUIA,CAUCASIA,Viernes,20:25:00,EL PARAISO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5154000,1
05/04/2019 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,14:00:00,SAN PEDRO  C-4,URBANA,SOBRE ANDEN - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,1
05/04/2019 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,0:20:00,SAN BERNARDO C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,1
05/04/2019 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,0:20:00,SAN BERNARDO C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,1
05/04/2019 12:00:00 AM,ANTIOQUIA,TURBO,Viernes,12:20:00,LAS FLORES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5837000,1
05/04/2019 12:00:00 AM,ANTIOQUIA,TURBO,Viernes,12:20:00,LAS FLORES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5837000,1
05/04/2019 12:00:00 AM,BOYACÁ,DUITAMA,Viernes,21:00:00,LA GRUTA,URBANA,APARTAMENTO EN CONJUNTO CERRADO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,15238000,1
05/04/2019 12:00:00 AM,CALDAS,ANSERMA,Viernes,7:30:00,LA LOMA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,17042000,1
05/04/2019 12:00:00 AM,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Viernes,10:00:00,VDA. LAS MORRAS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,18753000,1
05/04/2019 12:00:00 AM,CESAR,LA JAGUA DE IBIRICO,Viernes,23:30:00,VEREDA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,65,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,20400000,1
05/04/2019 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Viernes,21:00:00,VILLA CIELO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23001000,1
05/04/2019 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Viernes,18:45:00,VEREDA CAÑO VIEJO PALOTAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,50,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,23001000,1
05/04/2019 12:00:00 AM,CÓRDOBA,SAHAGÚN,Viernes,8:00:00,VENECIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23660000,1
05/04/2019 12:00:00 AM,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),Viernes,21:00:00,BARRIO SANTO DOMINGO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,95001000,1
05/04/2019 12:00:00 AM,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),Viernes,21:00:00,BARRIO SANTO DOMINGO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,95001000,1
05/04/2019 12:00:00 AM,HUILA,NEIVA (CT),Viernes,0:00:00,IPANEMA,URBANA,BOSQUES,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41001000,1
05/04/2019 12:00:00 AM,MAGDALENA,SAN ZENÓN,Viernes,1:00:00,CORREGIMIENTO DE GUINEA,RURAL,LAGUNAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,47703000,1
05/04/2019 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Viernes,16:55:00,MARIA EUGENIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,47001000,1
05/04/2019 12:00:00 AM,META,GRANADA,Viernes,21:00:00,EL PARAISO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,50313000,1
05/04/2019 12:00:00 AM,META,VILLAVICENCIO (CT),Viernes,22:30:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,50001000,1
05/04/2019 12:00:00 AM,NARIÑO,RICAURTE,Viernes,8:00:00,RESGUARDO VEGAS CHAGUI CHIMBUZA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,52612000,1
05/04/2019 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Viernes,13:30:00,CORREGIMIENTO LLORENTE,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,52835000,1
05/04/2019 12:00:00 AM,NORTE DE SANTANDER,VILLA DEL ROSARIO,Viernes,17:45:00,COLINAS DE VISTA HERMOSA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,PRIMARIA,54874000,1
05/04/2019 12:00:00 AM,PUTUMAYO,ORITO,Viernes,18:45:00,LA UNION,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,86320000,1
05/04/2019 12:00:00 AM,RISARALDA,PEREIRA (CT),Viernes,19:10:00,LA REBECA.,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,47,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,DERECHO,SUPERIOR,66001000,1
05/04/2019 12:00:00 AM,VALLE,CALI (CT),Viernes,19:00:00,ANTONIO NARIÑO E16,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,15,FEMENINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,1
05/04/2019 12:00:00 AM,VALLE,CALI (CT),Viernes,16:00:00,VILLA DEL PRADO - EL GUABITO E5,URBANA,LICORERA/ESTANCO 24 HORAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,ODONTOLOGIA,SUPERIOR,76001000,1
05/04/2019 12:00:00 AM,VALLE,CALI (CT),Viernes,16:00:00,VILLA DEL PRADO - EL GUABITO E5,URBANA,LICORERA/ESTANCO 24 HORAS,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,TECNICO PROFESIONAL EN ADMINISTRACION  DE EMPRESAS,TECNICO,76001000,1
05/04/2019 12:00:00 AM,VALLE,CALI (CT),Viernes,15:00:00,CIUDAD CORDOBA E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
05/04/2019 12:00:00 AM,VALLE,CALI (CT),Viernes,21:40:00,TEJARES - CRISTALES E19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,41,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
05/04/2019 12:00:00 AM,VALLE,CALI (CT),Viernes,22:50:00,VIPASA E2,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
05/04/2019 12:00:00 AM,VALLE,CARTAGO,Viernes,20:04:00,EL ROBLE,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76147000,1
06/04/2019 12:00:00 AM,ANTIOQUIA,CAUCASIA,Sábado,19:30:00,PUEBLO NUEVO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5154000,1
06/04/2019 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,15:30:00,SAN JAVIER 1 C-13,URBANA,PELUQUERIA Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,1
06/04/2019 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,13:15:00,LIMONAR 1  S.A.P.,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,5001000,1
06/04/2019 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12:35:00,BETANIA C-13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,NO REPORTADO,5001000,1
06/04/2019 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,19:38:00,SANTA LUCIA C-12,URBANA,SOBRE ANDEN - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,5001000,1
06/04/2019 12:00:00 AM,ANTIOQUIA,REMEDIOS,Sábado,3:30:00,CARRIZAL,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5604000,1
06/04/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Sábado,17:15:00,PUEBLO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,8001000,1
06/04/2019 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Sábado,0:30:00,MARTINEZ MARTELO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,13001000,1
06/04/2019 12:00:00 AM,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Sábado,12:00:00,VDA. PEÑAS COLORADAS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,18150000,1
06/04/2019 12:00:00 AM,CAQUETÁ,CURILLO,Sábado,20:00:00,VDA.  LA NOVIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,18205000,1
06/04/2019 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,Sábado,20:30:00,VDA DOMINGUILLO,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,21,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,19698000,1
06/04/2019 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Sábado,23:40:00,CANTACLARO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,23001000,1
06/04/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:40:00,LISBOA E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,66,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
06/04/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,13:50:00,EL BOSQUE CENTRAL E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADA,SECUNDARIA,11001000,1
06/04/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,0:52:00,EL MUELLE E-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,1
06/04/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,7:54:00,CIUDAD BACHUE E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
06/04/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,17:23:00,EDUARDO SANTOS E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO TAXI,CONDUCTOR TAXI,27,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
06/04/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:49:00,LA ESTRELLA DEL SUR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,1
06/04/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:53:00,LAS CRUCES E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,UNION LIBRE,VENEZUELA,DESEMPLEADO,-,SECUNDARIA,11001000,1
06/04/2019 12:00:00 AM,CUNDINAMARCA,MOSQUERA,Sábado,21:30:00,PORVENIR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25473000,1
06/04/2019 12:00:00 AM,CUNDINAMARCA,SOACHA,Sábado,18:40:00,SAN NICOLAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25754000,1
06/04/2019 12:00:00 AM,GUAJIRA,MAICAO,Sábado,21:30:00,SIMON MEJIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44430000,1
06/04/2019 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Sábado,12:00:00,CORREGIMIENTO DE VILLA MARTIN,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44001000,1
06/04/2019 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Sábado,13:20:00,VEREDA ANAIME,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44001000,1
06/04/2019 12:00:00 AM,HUILA,NEIVA (CT),Sábado,19:50:00,LAS PALMAS ETAPA I,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,41001000,1
06/04/2019 12:00:00 AM,MAGDALENA,CIÉNAGA,Sábado,16:40:00,PARIS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,NO REPORTADO,47189000,1
06/04/2019 12:00:00 AM,MAGDALENA,EL BANCO,Sábado,21:00:00,SAN MARTIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,47245000,1
06/04/2019 12:00:00 AM,META,VISTAHERMOSA,Sábado,15:47:00,VEREDA TERMALES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,50711000,1
06/04/2019 12:00:00 AM,META,VISTAHERMOSA,Sábado,15:47:00,VEREDA TERMALES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,73,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,50711000,1
06/04/2019 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Sábado,13:40:00,VEREDA PUSBI,RURAL,SELVA,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,A PIE,A PIE,41,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,52835000,1
06/04/2019 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,20:50:00,CASERIO PUERTO LLERAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,54001000,1
06/04/2019 12:00:00 AM,NORTE DE SANTANDER,TIBÚ,Sábado,12:50:00,VEREDA WACHIMAN,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,54810000,1
06/04/2019 12:00:00 AM,PUTUMAYO,PUERTO ASÍS,Sábado,22:00:00,VDA. PUERTO PLAYA,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,86568000,1
06/04/2019 12:00:00 AM,QUINDÍO,ARMENIA (CT),Sábado,0:18:00,NUEVA ARMENIA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,-,SECUNDARIA,63001000,1
06/04/2019 12:00:00 AM,QUINDÍO,CIRCASIA,Sábado,21:10:00,SECTOR PLAZA MERCADO,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,63190000,1
06/04/2019 12:00:00 AM,QUINDÍO,MONTENEGRO,Sábado,11:50:00,LUIS CARLOS FLOREZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,63470000,1
06/04/2019 12:00:00 AM,SAN ANDRÉS,SAN ANDRÉS (CT),Sábado,0:50:00,BARRIO SALSIPUEDES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,TECNICO PROFESIONAL EN SERVICIO DE POLICIA,TECNICO,88001000,1
06/04/2019 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Sábado,21:55:00,TRANSICION V,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,68001000,1
06/04/2019 12:00:00 AM,VALLE,CALI (CT),Sábado,15:00:00,EL RETIRO E15,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
06/04/2019 12:00:00 AM,VALLE,CALI (CT),Sábado,17:40:00,LA NUEVA BASE E8,URBANA,PANADERIAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
06/04/2019 12:00:00 AM,VALLE,CALI (CT),Sábado,22:24:00,CHARCO AZUL E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
06/04/2019 12:00:00 AM,VALLE,EL CAIRO,Sábado,17:50:00,CENTRO,URBANA,BILLARES,ARMA DE FUEGO,A PIE,A PIE,54,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PUBLICO,-,SUPERIOR,76246000,1
06/04/2019 12:00:00 AM,VALLE,EL CERRITO,Sábado,18:45:00,LA PAZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76248000,1
06/04/2019 12:00:00 AM,VALLE,GUADALAJARA DE BUGA,Sábado,14:05:00,FUEN MAYOR,URBANA,TALLERES MECANICA,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76111000,1
06/04/2019 12:00:00 AM,VICHADA,PUERTO CARREÑO (CT),Sábado,1:30:00,LA FLORIDA,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,46,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,99001000,1
07/04/2019 12:00:00 AM,ANTIOQUIA,ANDES,Domingo,20:30:00,JUAN PABLO SEGUNDO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5034000,1
07/04/2019 12:00:00 AM,ANTIOQUIA,BELLO,Domingo,18:59:00,ALTOS DE NIQUIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,CASADO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5088000,1
07/04/2019 12:00:00 AM,ANTIOQUIA,CÁCERES,Domingo,16:00:00,LAS PAMPAS,RURAL,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,5120000,1
07/04/2019 12:00:00 AM,ANTIOQUIA,CIUDAD BOLÍVAR,Domingo,20:00:00,VENTORRILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5101000,1
07/04/2019 12:00:00 AM,ANTIOQUIA,CONCORDIA,Domingo,17:20:00,LA PRADERA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,5209000,1
